,MUN,ID,TIPO,PATFOR,TERR FOR,PATRICOVA,NIV PELIGR,PATIVEL,TIP PROTEC,TIPO PLAN,APROB,LEGIS,FUENTE,PMD,DENOM,CAT CLASE,CAT PROTEC,CAT CATEG,CLASIF,ZONIF,ZONIF DESC,DOT,DOT DESC,USO SUELO,AFECCION,PRR,PRR DENOM,PPRO,PPRO DENOM,PNM,PNM DENOM,PQN,PQN DENOM,ZHUM,ZHUM DENOM,ZEPA,ZEPA DENOM,ZEC,ZEC DENOM,LIC,LIC DENOM,RIESGO,CT,CT TIPO,VP,VP TIPO,DIC USO,DIC DESCRI,NORM URB
2110,Bigastro,5545305XH8154N,Urbana,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,Plan General,2002-02-05,Ley Reguladora de la Actividad Urbanística,https://mediambient.gva.es/auto/urbanismo/reg-planeamiento/2%20ALICANTE/03044%20BIGASTRO/1%20P.%20GENERAL/03044-1000%20PLAN%20GENERAL%202000%201482/,https://mediambient.gva.es/auto/urbanismo/reg-planeamiento/2%20ALICANTE/03044%20BIGASTRO/2%20P.%20DIFERIDO/,No aplica,No aplica,No aplica,No aplica,Suelo Urbano,ZUR-IN,Zona urbanizada industrial,No aplica,No aplica,Industrial,No aplica,Paisajes de Relevancia Regional,Huerta de la Vega Baja del Segura,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,https://mediambient.gva.es/auto/urbanismo/reg-planeamiento/2%20ALICANTE/03044%20BIGASTRO/1%20P.%20GENERAL/03044-1000%20PLAN%20GENERAL%202000%201482/3%20NORMAS%20URBANISTICAS/03044-1000%202000%201482%20NORMAS.pdf
2111,Bigastro,5545312XH8154N,Urbana,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,Plan General,2002-02-05,Ley Reguladora de la Actividad Urbanística,https://mediambient.gva.es/auto/urbanismo/reg-planeamiento/2%20ALICANTE/03044%20BIGASTRO/1%20P.%20GENERAL/03044-1000%20PLAN%20GENERAL%202000%201482/,https://mediambient.gva.es/auto/urbanismo/reg-planeamiento/2%20ALICANTE/03044%20BIGASTRO/2%20P.%20DIFERIDO/,No aplica,No aplica,No aplica,No aplica,Suelo Urbano,ZUR-IN,Zona urbanizada industrial,No aplica,No aplica,Industrial,No aplica,Paisajes de Relevancia Regional,Huerta de la Vega Baja del Segura,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,https://mediambient.gva.es/auto/urbanismo/reg-planeamiento/2%20ALICANTE/03044%20BIGASTRO/1%20P.%20GENERAL/03044-1000%20PLAN%20GENERAL%202000%201482/3%20NORMAS%20URBANISTICAS/03044-1000%202000%201482%20NORMAS.pdf
2112,Bigastro,5545313XH8154N,Urbana,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,Plan General,2002-02-05,Ley Reguladora de la Actividad Urbanística,https://mediambient.gva.es/auto/urbanismo/reg-planeamiento/2%20ALICANTE/03044%20BIGASTRO/1%20P.%20GENERAL/03044-1000%20PLAN%20GENERAL%202000%201482/,https://mediambient.gva.es/auto/urbanismo/reg-planeamiento/2%20ALICANTE/03044%20BIGASTRO/2%20P.%20DIFERIDO/,No aplica,No aplica,No aplica,No aplica,Suelo Urbano,ZUR-IN,Zona urbanizada industrial,No aplica,No aplica,Industrial,No aplica,Paisajes de Relevancia Regional,Huerta de la Vega Baja del Segura,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,https://mediambient.gva.es/auto/urbanismo/reg-planeamiento/2%20ALICANTE/03044%20BIGASTRO/1%20P.%20GENERAL/03044-1000%20PLAN%20GENERAL%202000%201482/3%20NORMAS%20URBANISTICAS/03044-1000%202000%201482%20NORMAS.pdf
2113,Bigastro,5545314XH8154N,Urbana,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,Plan General,2002-02-05,Ley Reguladora de la Actividad Urbanística,https://mediambient.gva.es/auto/urbanismo/reg-planeamiento/2%20ALICANTE/03044%20BIGASTRO/1%20P.%20GENERAL/03044-1000%20PLAN%20GENERAL%202000%201482/,https://mediambient.gva.es/auto/urbanismo/reg-planeamiento/2%20ALICANTE/03044%20BIGASTRO/2%20P.%20DIFERIDO/,No aplica,No aplica,No aplica,No aplica,Suelo Urbano,ZUR-IN,Zona urbanizada industrial,No aplica,No aplica,Industrial,No aplica,Paisajes de Relevancia Regional,Huerta de la Vega Baja del Segura,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,https://mediambient.gva.es/auto/urbanismo/reg-planeamiento/2%20ALICANTE/03044%20BIGASTRO/1%20P.%20GENERAL/03044-1000%20PLAN%20GENERAL%202000%201482/3%20NORMAS%20URBANISTICAS/03044-1000%202000%201482%20NORMAS.pdf
2114,Bigastro,4751410XH8145S,Urbana,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,Plan General,2002-02-05,Ley Reguladora de la Actividad Urbanística,https://mediambient.gva.es/auto/urbanismo/reg-planeamiento/2%20ALICANTE/03044%20BIGASTRO/1%20P.%20GENERAL/03044-1000%20PLAN%20GENERAL%202000%201482/,https://mediambient.gva.es/auto/urbanismo/reg-planeamiento/2%20ALICANTE/03044%20BIGASTRO/2%20P.%20DIFERIDO/,No aplica,No aplica,No aplica,No aplica,Suelo Urbano,ZUR-RE,Zona urbanizada residencial,No aplica,No aplica,Residencial,No aplica,Paisajes de Relevancia Regional,Huerta de la Vega Baja del Segura,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,https://mediambient.gva.es/auto/urbanismo/reg-planeamiento/2%20ALICANTE/03044%20BIGASTRO/1%20P.%20GENERAL/03044-1000%20PLAN%20GENERAL%202000%201482/3%20NORMAS%20URBANISTICAS/03044-1000%202000%201482%20NORMAS.pdf
2115,Bigastro,4751409XH8145S,Urbana,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,Plan General,2002-02-05,Ley Reguladora de la Actividad Urbanística,https://mediambient.gva.es/auto/urbanismo/reg-planeamiento/2%20ALICANTE/03044%20BIGASTRO/1%20P.%20GENERAL/03044-1000%20PLAN%20GENERAL%202000%201482/,https://mediambient.gva.es/auto/urbanismo/reg-planeamiento/2%20ALICANTE/03044%20BIGASTRO/2%20P.%20DIFERIDO/,No aplica,No aplica,No aplica,No aplica,Suelo Urbano,ZUR-RE,Zona urbanizada residencial,No aplica,No aplica,Residencial,No aplica,Paisajes de Relevancia Regional,Huerta de la Vega Baja del Segura,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,https://mediambient.gva.es/auto/urbanismo/reg-planeamiento/2%20ALICANTE/03044%20BIGASTRO/1%20P.%20GENERAL/03044-1000%20PLAN%20GENERAL%202000%201482/3%20NORMAS%20URBANISTICAS/03044-1000%202000%201482%20NORMAS.pdf
2116,Bigastro,4751408XH8145S,Urbana,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,Plan General,2002-02-05,Ley Reguladora de la Actividad Urbanística,https://mediambient.gva.es/auto/urbanismo/reg-planeamiento/2%20ALICANTE/03044%20BIGASTRO/1%20P.%20GENERAL/03044-1000%20PLAN%20GENERAL%202000%201482/,https://mediambient.gva.es/auto/urbanismo/reg-planeamiento/2%20ALICANTE/03044%20BIGASTRO/2%20P.%20DIFERIDO/,No aplica,No aplica,No aplica,No aplica,Suelo Urbano,ZUR-RE,Zona urbanizada residencial,No aplica,No aplica,Residencial,No aplica,Paisajes de Relevancia Regional,Huerta de la Vega Baja del Segura,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,https://mediambient.gva.es/auto/urbanismo/reg-planeamiento/2%20ALICANTE/03044%20BIGASTRO/1%20P.%20GENERAL/03044-1000%20PLAN%20GENERAL%202000%201482/3%20NORMAS%20URBANISTICAS/03044-1000%202000%201482%20NORMAS.pdf
2117,Bigastro,5748705XH8154N,Urbana,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,Plan General,2002-02-05,Ley Reguladora de la Actividad Urbanística,https://mediambient.gva.es/auto/urbanismo/reg-planeamiento/2%20ALICANTE/03044%20BIGASTRO/1%20P.%20GENERAL/03044-1000%20PLAN%20GENERAL%202000%201482/,https://mediambient.gva.es/auto/urbanismo/reg-planeamiento/2%20ALICANTE/03044%20BIGASTRO/2%20P.%20DIFERIDO/,No aplica,No aplica,No aplica,No aplica,Suelo Urbanizable,ZND-IN,Zona de nuevo desarrollo industrial,No aplica,No aplica,Industrial,No aplica,Paisajes de Relevancia Regional,Huerta de la Vega Baja del Segura,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,https://mediambient.gva.es/auto/urbanismo/reg-planeamiento/2%20ALICANTE/03044%20BIGASTRO/1%20P.%20GENERAL/03044-1000%20PLAN%20GENERAL%202000%201482/3%20NORMAS%20URBANISTICAS/03044-1000%202000%201482%20NORMAS.pdf
2118,Bigastro,5748706XH8154N,Urbana,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,Plan General,2002-02-05,Ley Reguladora de la Actividad Urbanística,https://mediambient.gva.es/auto/urbanismo/reg-planeamiento/2%20ALICANTE/03044%20BIGASTRO/1%20P.%20GENERAL/03044-1000%20PLAN%20GENERAL%202000%201482/,https://mediambient.gva.es/auto/urbanismo/reg-planeamiento/2%20ALICANTE/03044%20BIGASTRO/2%20P.%20DIFERIDO/,No aplica,No aplica,No aplica,No aplica,Suelo Urbanizable,ZND-IN,Zona de nuevo desarrollo industrial,No aplica,No aplica,Industrial,No aplica,Paisajes de Relevancia Regional,Huerta de la Vega Baja del Segura,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,https://mediambient.gva.es/auto/urbanismo/reg-planeamiento/2%20ALICANTE/03044%20BIGASTRO/1%20P.%20GENERAL/03044-1000%20PLAN%20GENERAL%202000%201482/3%20NORMAS%20URBANISTICAS/03044-1000%202000%201482%20NORMAS.pdf
2119,Bigastro,5648216XH8154N,Urbana,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,Plan General,2002-02-05,Ley Reguladora de la Actividad Urbanística,https://mediambient.gva.es/auto/urbanismo/reg-planeamiento/2%20ALICANTE/03044%20BIGASTRO/1%20P.%20GENERAL/03044-1000%20PLAN%20GENERAL%202000%201482/,https://mediambient.gva.es/auto/urbanismo/reg-planeamiento/2%20ALICANTE/03044%20BIGASTRO/2%20P.%20DIFERIDO/,No aplica,No aplica,No aplica,No aplica,Suelo Urbano,ZUR-IN,Zona urbanizada industrial,No aplica,No aplica,Industrial,No aplica,Paisajes de Relevancia Regional,Huerta de la Vega Baja del Segura,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,https://mediambient.gva.es/auto/urbanismo/reg-planeamiento/2%20ALICANTE/03044%20BIGASTRO/1%20P.%20GENERAL/03044-1000%20PLAN%20GENERAL%202000%201482/3%20NORMAS%20URBANISTICAS/03044-1000%202000%201482%20NORMAS.pdf
2120,Bigastro,5146201XH8154N,Urbana,No aplica,No aplica,PATRICOVA. Plan de Acción Territorial de carácter sectorial sobre prevención del Riesgo de Inundación en la Comunitat Valenciana,Peligrosidad Geomorfológica: Vaguadas y barrancos de fondo plano,No aplica,No aplica,Plan General,2002-02-05,Ley Reguladora de la Actividad Urbanística,https://mediambient.gva.es/auto/urbanismo/reg-planeamiento/2%20ALICANTE/03044%20BIGASTRO/1%20P.%20GENERAL/03044-1000%20PLAN%20GENERAL%202000%201482/,https://mediambient.gva.es/auto/urbanismo/reg-planeamiento/2%20ALICANTE/03044%20BIGASTRO/2%20P.%20DIFERIDO/,No aplica,No aplica,No aplica,No aplica,Suelo Urbanizable,ZND-RE,Zona de nuevo desarrollo residencial,No aplica,No aplica,Residencial,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,Inundación,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,https://mediambient.gva.es/auto/urbanismo/reg-planeamiento/2%20ALICANTE/03044%20BIGASTRO/1%20P.%20GENERAL/03044-1000%20PLAN%20GENERAL%202000%201482/3%20NORMAS%20URBANISTICAS/03044-1000%202000%201482%20NORMAS.pdf
