,MUN,ID,TIPO,PATFOR,TERR FOR,PATRICOVA,NIV PELIGR,PATIVEL,TIP PROTEC,TIPO PLAN,APROB,LEGIS,FUENTE,PMD,DENOM,CAT CLASE,CAT PROTEC,CAT CATEG,CLASIF,ZONIF,ZONIF DESC,DOT,DOT DESC,USO SUELO,AFECCION,PRR,PRR DENOM,PPRO,PPRO DENOM,PNM,PNM DENOM,PQN,PQN DENOM,ZHUM,ZHUM DENOM,ZEPA,ZEPA DENOM,ZEC,ZEC DENOM,LIC,LIC DENOM,RIESGO,CT,CT TIPO,VP,VP TIPO,DIC USO,DIC DESCRI,NORM URB
10,Benijófar,03034A00100272,Rústica,No aplica,No aplica,PATRICOVA. Plan de Acción Territorial de carácter sectorial sobre prevención del Riesgo de Inundación en la Comunitat Valenciana,Peligrosidad 2. Frecuencia media (100 años) y calado alto (>0.8 m),No aplica,No aplica,Plan General,2005-03-09,Ley Reguladora de la Actividad Urbanística,https://mediambient.gva.es/auto/urbanismo/reg-planeamiento/2%20ALICANTE/03034%20BENIJ%d3FAR/P.%20GENERAL/03034-1000%20PLAN%20GENERAL%202003%201201/,No aplica,No aplica,No aplica,No aplica,No aplica,Suelo No Urbanizable Protegido,ZRP-AG,Zona rural protegida agrícola,No aplica,No aplica,"Uso no residencial, no industrial, no terciario",No aplica,Paisajes de Relevancia Regional,Huerta de la Vega Baja del Segura,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,Inundación,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,https://mediambient.gva.es/auto/urbanismo/reg-planeamiento/2%20ALICANTE/03034%20BENIJ%d3FAR/P.%20GENERAL/03034-1000%20PLAN%20GENERAL%202003%201201/3%20NORMAS%20URBANISTICAS/03034%201000%202003%201201%20%20NORMAS.pdf
11,Benijófar,03034A00100272,Rústica,No aplica,No aplica,PATRICOVA. Plan de Acción Territorial de carácter sectorial sobre prevención del Riesgo de Inundación en la Comunitat Valenciana,Peligrosidad 2. Frecuencia media (100 años) y calado alto (>0.8 m),No aplica,No aplica,Plan General,2005-03-09,Ley Reguladora de la Actividad Urbanística,https://mediambient.gva.es/auto/urbanismo/reg-planeamiento/2%20ALICANTE/03034%20BENIJ%d3FAR/P.%20GENERAL/03034-1000%20PLAN%20GENERAL%202003%201201/,No aplica,No aplica,No aplica,No aplica,No aplica,Suelo Urbano,ZUR-RE,Zona urbanizada residencial,No aplica,No aplica,Residencial,No aplica,Paisajes de Relevancia Regional,Huerta de la Vega Baja del Segura,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,Inundación,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,https://mediambient.gva.es/auto/urbanismo/reg-planeamiento/2%20ALICANTE/03034%20BENIJ%d3FAR/P.%20GENERAL/03034-1000%20PLAN%20GENERAL%202003%201201/3%20NORMAS%20URBANISTICAS/03034%201000%202003%201201%20%20NORMAS.pdf
12,Benijófar,03034A00100272,Rústica,No aplica,No aplica,PATRICOVA. Plan de Acción Territorial de carácter sectorial sobre prevención del Riesgo de Inundación en la Comunitat Valenciana,Peligrosidad 2. Frecuencia media (100 años) y calado alto (>0.8 m),No aplica,No aplica,Plan General,2005-03-09,Ley Reguladora de la Actividad Urbanística,https://mediambient.gva.es/auto/urbanismo/reg-planeamiento/2%20ALICANTE/03034%20BENIJ%d3FAR/P.%20GENERAL/03034-1000%20PLAN%20GENERAL%202003%201201/,No aplica,No aplica,No aplica,No aplica,No aplica,Suelo Urbano,ZUR-RE,Zona urbanizada residencial,SV,Dotaciones red secundaria zonas verdes,Residencial,No aplica,Paisajes de Relevancia Regional,Huerta de la Vega Baja del Segura,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,Inundación,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,https://mediambient.gva.es/auto/urbanismo/reg-planeamiento/2%20ALICANTE/03034%20BENIJ%d3FAR/P.%20GENERAL/03034-1000%20PLAN%20GENERAL%202003%201201/3%20NORMAS%20URBANISTICAS/03034%201000%202003%201201%20%20NORMAS.pdf
13,Benijófar,03034A00100279,Rústica,No aplica,No aplica,PATRICOVA. Plan de Acción Territorial de carácter sectorial sobre prevención del Riesgo de Inundación en la Comunitat Valenciana,Peligrosidad 2. Frecuencia media (100 años) y calado alto (>0.8 m),No aplica,No aplica,Plan General,2005-03-09,Ley Reguladora de la Actividad Urbanística,https://mediambient.gva.es/auto/urbanismo/reg-planeamiento/2%20ALICANTE/03034%20BENIJ%d3FAR/P.%20GENERAL/03034-1000%20PLAN%20GENERAL%202003%201201/,No aplica,No aplica,No aplica,No aplica,No aplica,Suelo No Urbanizable Protegido,ZRP-AG,Zona rural protegida agrícola,No aplica,No aplica,"Uso no residencial, no industrial, no terciario",No aplica,Paisajes de Relevancia Regional,Huerta de la Vega Baja del Segura,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,Inundación,Corredores territoriales,FLUVIAL,No aplica,No aplica,No aplica,No aplica,https://mediambient.gva.es/auto/urbanismo/reg-planeamiento/2%20ALICANTE/03034%20BENIJ%d3FAR/P.%20GENERAL/03034-1000%20PLAN%20GENERAL%202003%201201/3%20NORMAS%20URBANISTICAS/03034%201000%202003%201201%20%20NORMAS.pdf
14,Benijófar,03034A00100280,Rústica,No aplica,No aplica,PATRICOVA. Plan de Acción Territorial de carácter sectorial sobre prevención del Riesgo de Inundación en la Comunitat Valenciana,Peligrosidad 2. Frecuencia media (100 años) y calado alto (>0.8 m),No aplica,No aplica,Plan General,2005-03-09,Ley Reguladora de la Actividad Urbanística,https://mediambient.gva.es/auto/urbanismo/reg-planeamiento/2%20ALICANTE/03034%20BENIJ%d3FAR/P.%20GENERAL/03034-1000%20PLAN%20GENERAL%202003%201201/,No aplica,No aplica,No aplica,No aplica,No aplica,Suelo No Urbanizable Protegido,ZRP-AG,Zona rural protegida agrícola,No aplica,No aplica,"Uso no residencial, no industrial, no terciario",No aplica,Paisajes de Relevancia Regional,Huerta de la Vega Baja del Segura,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,Inundación,Corredores territoriales,FLUVIAL,No aplica,No aplica,No aplica,No aplica,https://mediambient.gva.es/auto/urbanismo/reg-planeamiento/2%20ALICANTE/03034%20BENIJ%d3FAR/P.%20GENERAL/03034-1000%20PLAN%20GENERAL%202003%201201/3%20NORMAS%20URBANISTICAS/03034%201000%202003%201201%20%20NORMAS.pdf
15,Benijófar,03034A00100281,Rústica,No aplica,No aplica,PATRICOVA. Plan de Acción Territorial de carácter sectorial sobre prevención del Riesgo de Inundación en la Comunitat Valenciana,Peligrosidad 2. Frecuencia media (100 años) y calado alto (>0.8 m),No aplica,No aplica,Plan General,2005-03-09,Ley Reguladora de la Actividad Urbanística,https://mediambient.gva.es/auto/urbanismo/reg-planeamiento/2%20ALICANTE/03034%20BENIJ%d3FAR/P.%20GENERAL/03034-1000%20PLAN%20GENERAL%202003%201201/,No aplica,No aplica,No aplica,No aplica,No aplica,Suelo No Urbanizable Protegido,ZRP-AG,Zona rural protegida agrícola,No aplica,No aplica,"Uso no residencial, no industrial, no terciario",No aplica,Paisajes de Relevancia Regional,Huerta de la Vega Baja del Segura,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,Inundación,Corredores territoriales,FLUVIAL,No aplica,No aplica,No aplica,No aplica,https://mediambient.gva.es/auto/urbanismo/reg-planeamiento/2%20ALICANTE/03034%20BENIJ%d3FAR/P.%20GENERAL/03034-1000%20PLAN%20GENERAL%202003%201201/3%20NORMAS%20URBANISTICAS/03034%201000%202003%201201%20%20NORMAS.pdf
16,Benijófar,03034A00100282,Rústica,No aplica,No aplica,PATRICOVA. Plan de Acción Territorial de carácter sectorial sobre prevención del Riesgo de Inundación en la Comunitat Valenciana,Peligrosidad 2. Frecuencia media (100 años) y calado alto (>0.8 m),No aplica,No aplica,Plan General,2005-03-09,Ley Reguladora de la Actividad Urbanística,https://mediambient.gva.es/auto/urbanismo/reg-planeamiento/2%20ALICANTE/03034%20BENIJ%d3FAR/P.%20GENERAL/03034-1000%20PLAN%20GENERAL%202003%201201/,No aplica,No aplica,No aplica,No aplica,No aplica,Suelo No Urbanizable Protegido,ZRP-AG,Zona rural protegida agrícola,No aplica,No aplica,"Uso no residencial, no industrial, no terciario",No aplica,Paisajes de Relevancia Regional,Huerta de la Vega Baja del Segura,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,Inundación,Corredores territoriales,FLUVIAL,No aplica,No aplica,No aplica,No aplica,https://mediambient.gva.es/auto/urbanismo/reg-planeamiento/2%20ALICANTE/03034%20BENIJ%d3FAR/P.%20GENERAL/03034-1000%20PLAN%20GENERAL%202003%201201/3%20NORMAS%20URBANISTICAS/03034%201000%202003%201201%20%20NORMAS.pdf
17,Benijófar,03034A00400120,Rústica,No aplica,No aplica,PATRICOVA. Plan de Acción Territorial de carácter sectorial sobre prevención del Riesgo de Inundación en la Comunitat Valenciana,Peligrosidad Geomorfológica: Vaguadas y barrancos de fondo plano,No aplica,No aplica,Plan General,2005-03-09,Ley Reguladora de la Actividad Urbanística,https://mediambient.gva.es/auto/urbanismo/reg-planeamiento/2%20ALICANTE/03034%20BENIJ%d3FAR/P.%20GENERAL/03034-1000%20PLAN%20GENERAL%202003%201201/,No aplica,No aplica,No aplica,No aplica,No aplica,Suelo No Urbanizable Común,ZRC-FO,Zona rural común forestal,No aplica,No aplica,"Uso no residencial, no industrial, no terciario",No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,Inundación,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,https://mediambient.gva.es/auto/urbanismo/reg-planeamiento/2%20ALICANTE/03034%20BENIJ%d3FAR/P.%20GENERAL/03034-1000%20PLAN%20GENERAL%202003%201201/3%20NORMAS%20URBANISTICAS/03034%201000%202003%201201%20%20NORMAS.pdf
18,Benijófar,03034A00400120,Rústica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,Plan General,2005-03-09,Ley Reguladora de la Actividad Urbanística,https://mediambient.gva.es/auto/urbanismo/reg-planeamiento/2%20ALICANTE/03034%20BENIJ%d3FAR/P.%20GENERAL/03034-1000%20PLAN%20GENERAL%202003%201201/,No aplica,No aplica,No aplica,No aplica,No aplica,Suelo No Urbanizable Común,ZRC-FO,Zona rural común forestal,No aplica,No aplica,"Uso no residencial, no industrial, no terciario",No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,https://mediambient.gva.es/auto/urbanismo/reg-planeamiento/2%20ALICANTE/03034%20BENIJ%d3FAR/P.%20GENERAL/03034-1000%20PLAN%20GENERAL%202003%201201/3%20NORMAS%20URBANISTICAS/03034%201000%202003%201201%20%20NORMAS.pdf
19,Benijófar,03034A00400121,Rústica,No aplica,No aplica,PATRICOVA. Plan de Acción Territorial de carácter sectorial sobre prevención del Riesgo de Inundación en la Comunitat Valenciana,Peligrosidad Geomorfológica: Vaguadas y barrancos de fondo plano,No aplica,No aplica,Plan General,2005-03-09,Ley Reguladora de la Actividad Urbanística,https://mediambient.gva.es/auto/urbanismo/reg-planeamiento/2%20ALICANTE/03034%20BENIJ%d3FAR/P.%20GENERAL/03034-1000%20PLAN%20GENERAL%202003%201201/,No aplica,No aplica,No aplica,No aplica,No aplica,Suelo No Urbanizable Común,ZRC-FO,Zona rural común forestal,No aplica,No aplica,"Uso no residencial, no industrial, no terciario",No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,Inundación,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,https://mediambient.gva.es/auto/urbanismo/reg-planeamiento/2%20ALICANTE/03034%20BENIJ%d3FAR/P.%20GENERAL/03034-1000%20PLAN%20GENERAL%202003%201201/3%20NORMAS%20URBANISTICAS/03034%201000%202003%201201%20%20NORMAS.pdf
20,Benijófar,03034A00400121,Rústica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,Plan General,2005-03-09,Ley Reguladora de la Actividad Urbanística,https://mediambient.gva.es/auto/urbanismo/reg-planeamiento/2%20ALICANTE/03034%20BENIJ%d3FAR/P.%20GENERAL/03034-1000%20PLAN%20GENERAL%202003%201201/,No aplica,No aplica,No aplica,No aplica,No aplica,Suelo No Urbanizable Común,ZRC-FO,Zona rural común forestal,No aplica,No aplica,"Uso no residencial, no industrial, no terciario",No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,https://mediambient.gva.es/auto/urbanismo/reg-planeamiento/2%20ALICANTE/03034%20BENIJ%d3FAR/P.%20GENERAL/03034-1000%20PLAN%20GENERAL%202003%201201/3%20NORMAS%20URBANISTICAS/03034%201000%202003%201201%20%20NORMAS.pdf
21,Benijófar,03034A00400122,Rústica,No aplica,No aplica,PATRICOVA. Plan de Acción Territorial de carácter sectorial sobre prevención del Riesgo de Inundación en la Comunitat Valenciana,Peligrosidad Geomorfológica: Vaguadas y barrancos de fondo plano,No aplica,No aplica,Plan General,2005-03-09,Ley Reguladora de la Actividad Urbanística,https://mediambient.gva.es/auto/urbanismo/reg-planeamiento/2%20ALICANTE/03034%20BENIJ%d3FAR/P.%20GENERAL/03034-1000%20PLAN%20GENERAL%202003%201201/,No aplica,No aplica,No aplica,No aplica,No aplica,Suelo No Urbanizable Común,ZRC-FO,Zona rural común forestal,No aplica,No aplica,"Uso no residencial, no industrial, no terciario",No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,Inundación,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,https://mediambient.gva.es/auto/urbanismo/reg-planeamiento/2%20ALICANTE/03034%20BENIJ%d3FAR/P.%20GENERAL/03034-1000%20PLAN%20GENERAL%202003%201201/3%20NORMAS%20URBANISTICAS/03034%201000%202003%201201%20%20NORMAS.pdf
22,Benijófar,03034A00400122,Rústica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,Plan General,2005-03-09,Ley Reguladora de la Actividad Urbanística,https://mediambient.gva.es/auto/urbanismo/reg-planeamiento/2%20ALICANTE/03034%20BENIJ%d3FAR/P.%20GENERAL/03034-1000%20PLAN%20GENERAL%202003%201201/,No aplica,No aplica,No aplica,No aplica,No aplica,Suelo No Urbanizable Común,ZRC-FO,Zona rural común forestal,No aplica,No aplica,"Uso no residencial, no industrial, no terciario",No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,No aplica,https://mediambient.gva.es/auto/urbanismo/reg-planeamiento/2%20ALICANTE/03034%20BENIJ%d3FAR/P.%20GENERAL/03034-1000%20PLAN%20GENERAL%202003%201201/3%20NORMAS%20URBANISTICAS/03034%201000%202003%201201%20%20NORMAS.pdf
